,state,year,month,fires,day,date
1177,rio_grande_do_sul,2000,2,43,1,2000-02-01
752,amazonas,2000,2,62,1,2000-02-01
877,goias,2000,2,11,1,2000-02-01
902,maranhao,2000,2,11,1,2000-02-01
1902,roraima,2000,3,125,1,2000-03-01
1402,amapa,2000,3,0,1,2000-03-01
1452,bahia,2000,3,65,1,2000-03-01
1702,paraiba,2000,3,5,1,2000-03-01
1627,mato_grosso_do_sul,2000,3,23,1,2000-03-01
1652,minas_gerais,2000,3,24,1,2000-03-01
1752,pernambuco,2000,3,14,1,2000-03-01
1977,sergipe,2000,3,6,1,2000-03-01
1852,rio_grande_do_sul,2000,3,51,1,2000-03-01
1502,distrito_federal,2000,3,0,1,2000-03-01
1477,ceara,2000,3,10,1,2000-03-01
1727,parana,2000,3,51,1,2000-03-01
1602,mato_grosso,2000,3,60,1,2000-03-01
1427,amazonas,2000,3,69,1,2000-03-01
1802,rio_de_janeiro,2000,3,0,1,2000-03-01
1577,maranhao,2000,3,6,1,2000-03-01
1777,piaui,2000,3,14,1,2000-03-01
1352,acre,2000,3,11,1,2000-03-01
1927,santa_catarina,2000,3,46,1,2000-03-01
1527,espirito_santo,2000,3,1,1,2000-03-01
1952,sao_paulo,2000,3,27,1,2000-03-01
1552,goias,2000,3,4,1,2000-03-01
1677,para,2000,3,181,1,2000-03-01
1377,alagoas,2000,3,32,1,2000-03-01
1827,rio_grande_do_norte,2000,3,10,1,2000-03-01
2002,tocantins,2000,3,4,1,2000-03-01
1877,rondonia,2000,3,9,1,2000-03-01
2077,amapa,2000,4,0,1,2000-04-01
2377,paraiba,2000,4,1,1,2000-04-01
2027,acre,2000,4,1,1,2000-04-01
2652,sergipe,2000,4,1,1,2000-04-01
2102,amazonas,2000,4,18,1,2000-04-01
2052,alagoas,2000,4,20,1,2000-04-01
2627,sao_paulo,2000,4,102,1,2000-04-01
2452,piaui,2000,4,15,1,2000-04-01
2527,rio_grande_do_sul,2000,4,1,1,2000-04-01
2127,bahia,2000,4,23,1,2000-04-01
2277,mato_grosso,2000,4,59,1,2000-04-01
2427,pernambuco,2000,4,1,1,2000-04-01
2227,goias,2000,4,16,1,2000-04-01
2677,tocantins,2000,4,0,1,2000-04-01
2202,espirito_santo,2000,4,3,1,2000-04-01
2477,rio_de_janeiro,2000,4,2,1,2000-04-01
2502,rio_grande_do_norte,2000,4,16,1,2000-04-01
2577,roraima,2000,4,0,1,2000-04-01
2402,parana,2000,4,51,1,2000-04-01
2352,para,2000,4,40,1,2000-04-01
2302,mato_grosso_do_sul,2000,4,90,1,2000-04-01
2552,rondonia,2000,4,0,1,2000-04-01
2252,maranhao,2000,4,6,1,2000-04-01
2602,santa_catarina,2000,4,7,1,2000-04-01
2152,ceara,2000,4,16,1,2000-04-01
2177,distrito_federal,2000,4,0,1,2000-04-01
2327,minas_gerais,2000,4,49,1,2000-04-01
2727,alagoas,2000,5,1,1,2000-05-01
2952,mato_grosso,2000,5,1192,1,2000-05-01
3202,rio_grande_do_sul,2000,5,4,1,2000-05-01
3227,rondonia,2000,5,15,1,2000-05-01
3352,tocantins,2000,5,69,1,2000-05-01
2877,espirito_santo,2000,5,2,1,2000-05-01
2702,acre,2000,5,1,1,2000-05-01
2902,goias,2000,5,58,1,2000-05-01
2927,maranhao,2000,5,28,1,2000-05-01
2827,ceara,2000,5,7,1,2000-05-01
3052,paraiba,2000,5,0,1,2000-05-01
3327,sergipe,2000,5,0,1,2000-05-01
2802,bahia,2000,5,71,1,2000-05-01
2752,amapa,2000,5,0,1,2000-05-01
3302,sao_paulo,2000,5,300,1,2000-05-01
3027,para,2000,5,12,1,2000-05-01
3002,minas_gerais,2000,5,67,1,2000-05-01
3152,rio_de_janeiro,2000,5,5,1,2000-05-01
3252,roraima,2000,5,7,1,2000-05-01
3127,piaui,2000,5,25,1,2000-05-01
3077,parana,2000,5,43,1,2000-05-01
2777,amazonas,2000,5,51,1,2000-05-01
3102,pernambuco,2000,5,7,1,2000-05-01
2977,mato_grosso_do_sul,2000,5,127,1,2000-05-01
2852,distrito_federal,2000,5,2,1,2000-05-01
3177,rio_grande_do_norte,2000,5,3,1,2000-05-01
3277,santa_catarina,2000,5,0,1,2000-05-01
3427,amapa,2000,6,0,1,2000-06-01
3852,rio_grande_do_norte,2000,6,9,1,2000-06-01
3377,acre,2000,6,1,1,2000-06-01
4002,sergipe,2000,6,0,1,2000-06-01
3627,mato_grosso,2000,6,4358,1,2000-06-01
3652,mato_grosso_do_sul,2000,6,157,1,2000-06-01
3877,rio_grande_do_sul,2000,6,0,1,2000-06-01
4027,tocantins,2000,6,280,1,2000-06-01
3402,alagoas,2000,6,0,1,2000-06-01
3552,espirito_santo,2000,6,9,1,2000-06-01
3477,bahia,2000,6,176,1,2000-06-01
3827,rio_de_janeiro,2000,6,14,1,2000-06-01
3677,minas_gerais,2000,6,135,1,2000-06-01
3727,paraiba,2000,6,1,1,2000-06-01
3577,goias,2000,6,222,1,2000-06-01
3602,maranhao,2000,6,94,1,2000-06-01
3927,roraima,2000,6,0,1,2000-06-01
3452,amazonas,2000,6,6,1,2000-06-01
3777,pernambuco,2000,6,4,1,2000-06-01
3502,ceara,2000,6,16,1,2000-06-01
3952,santa_catarina,2000,6,2,1,2000-06-01
3802,piaui,2000,6,18,1,2000-06-01
3752,parana,2000,6,53,1,2000-06-01
3527,distrito_federal,2000,6,1,1,2000-06-01
3902,rondonia,2000,6,54,1,2000-06-01
3702,para,2000,6,59,1,2000-06-01
3977,sao_paulo,2000,6,605,1,2000-06-01
4702,tocantins,2000,7,503,1,2000-07-01
4552,rio_grande_do_sul,2000,7,6,1,2000-07-01
4627,santa_catarina,2000,7,21,1,2000-07-01
4652,sao_paulo,2000,7,770,1,2000-07-01
4577,rondonia,2000,7,120,1,2000-07-01
4602,roraima,2000,7,0,1,2000-07-01
4677,sergipe,2000,7,0,1,2000-07-01
4302,mato_grosso,2000,7,1335,1,2000-07-01
4402,paraiba,2000,7,0,1,2000-07-01
4177,ceara,2000,7,20,1,2000-07-01
4377,para,2000,7,426,1,2000-07-01
4152,bahia,2000,7,199,1,2000-07-01
4327,mato_grosso_do_sul,2000,7,160,1,2000-07-01
4277,maranhao,2000,7,233,1,2000-07-01
4202,distrito_federal,2000,7,15,1,2000-07-01
4127,amazonas,2000,7,39,1,2000-07-01
4427,parana,2000,7,98,1,2000-07-01
4102,amapa,2000,7,0,1,2000-07-01
4077,alagoas,2000,7,0,1,2000-07-01
4052,acre,2000,7,1,1,2000-07-01
4477,piaui,2000,7,75,1,2000-07-01
4227,espirito_santo,2000,7,16,1,2000-07-01
4502,rio_de_janeiro,2000,7,22,1,2000-07-01
4252,goias,2000,7,332,1,2000-07-01
4527,rio_grande_do_norte,2000,7,4,1,2000-07-01
4452,pernambuco,2000,7,0,1,2000-07-01
4352,minas_gerais,2000,7,345,1,2000-07-01
5327,sao_paulo,2000,8,915,1,2000-08-01
5302,santa_catarina,2000,8,68,1,2000-08-01
4977,mato_grosso,2000,8,6059,1,2000-08-01
4802,amazonas,2000,8,180,1,2000-08-01
5377,tocantins,2000,8,1952,1,2000-08-01
4777,amapa,2000,8,3,1,2000-08-01
4727,acre,2000,8,136,1,2000-08-01
4752,alagoas,2000,8,4,1,2000-08-01
5352,sergipe,2000,8,0,1,2000-08-01
5277,roraima,2000,8,9,1,2000-08-01
5227,rio_grande_do_sul,2000,8,18,1,2000-08-01
4827,bahia,2000,8,629,1,2000-08-01
4927,goias,2000,8,925,1,2000-08-01
5002,mato_grosso_do_sul,2000,8,530,1,2000-08-01
5027,minas_gerais,2000,8,770,1,2000-08-01
5052,para,2000,8,5484,1,2000-08-01
5077,paraiba,2000,8,6,1,2000-08-01
5102,parana,2000,8,850,1,2000-08-01
5127,pernambuco,2000,8,31,1,2000-08-01
4902,espirito_santo,2000,8,26,1,2000-08-01
5152,piaui,2000,8,416,1,2000-08-01
5177,rio_de_janeiro,2000,8,34,1,2000-08-01
4852,ceara,2000,8,81,1,2000-08-01
5202,rio_grande_do_norte,2000,8,30,1,2000-08-01
4952,maranhao,2000,8,839,1,2000-08-01
5252,rondonia,2000,8,2200,1,2000-08-01
4877,distrito_federal,2000,8,9,1,2000-08-01
5852,rio_de_janeiro,2000,9,16,1,2000-09-01
5977,santa_catarina,2000,9,36,1,2000-09-01
5902,rio_grande_do_sul,2000,9,27,1,2000-09-01
5877,rio_grande_do_norte,2000,9,17,1,2000-09-01
5927,rondonia,2000,9,2440,1,2000-09-01
5677,mato_grosso_do_sul,2000,9,509,1,2000-09-01
6027,sergipe,2000,9,0,1,2000-09-01
6052,tocantins,2000,9,2552,1,2000-09-01
5952,roraima,2000,9,12,1,2000-09-01
5702,minas_gerais,2000,9,1080,1,2000-09-01
5602,goias,2000,9,1294,1,2000-09-01
5477,amazonas,2000,9,193,1,2000-09-01
5452,amapa,2000,9,19,1,2000-09-01
5802,pernambuco,2000,9,134,1,2000-09-01
5627,maranhao,2000,9,1364,1,2000-09-01
5577,espirito_santo,2000,9,14,1,2000-09-01
5427,alagoas,2000,9,22,1,2000-09-01
5652,mato_grosso,2000,9,6251,1,2000-09-01
5402,acre,2000,9,261,1,2000-09-01
5827,piaui,2000,9,1095,1,2000-09-01
5502,bahia,2000,9,2284,1,2000-09-01
6002,sao_paulo,2000,9,581,1,2000-09-01
5752,paraiba,2000,9,9,1,2000-09-01
5552,distrito_federal,2000,9,3,1,2000-09-01
5527,ceara,2000,9,130,1,2000-09-01
5727,para,2000,9,2569,1,2000-09-01
5777,parana,2000,9,381,1,2000-09-01
6652,santa_catarina,2000,10,55,1,2000-10-01
6077,acre,2000,10,18,1,2000-10-01
6302,maranhao,2000,10,2654,1,2000-10-01
6402,para,2000,10,4308,1,2000-10-01
6202,ceara,2000,10,876,1,2000-10-01
6627,roraima,2000,10,25,1,2000-10-01
6127,amapa,2000,10,42,1,2000-10-01
6577,rio_grande_do_sul,2000,10,10,1,2000-10-01
6102,alagoas,2000,10,13,1,2000-10-01
6427,paraiba,2000,10,127,1,2000-10-01
6452,parana,2000,10,656,1,2000-10-01
6602,rondonia,2000,10,641,1,2000-10-01
6477,pernambuco,2000,10,408,1,2000-10-01
6227,distrito_federal,2000,10,17,1,2000-10-01
6727,tocantins,2000,10,1057,1,2000-10-01
6677,sao_paulo,2000,10,647,1,2000-10-01
6502,piaui,2000,10,2559,1,2000-10-01
6177,bahia,2000,10,3350,1,2000-10-01
6702,sergipe,2000,10,3,1,2000-10-01
6327,mato_grosso,2000,10,6063,1,2000-10-01
6552,rio_grande_do_norte,2000,10,28,1,2000-10-01
6252,espirito_santo,2000,10,88,1,2000-10-01
6152,amazonas,2000,10,145,1,2000-10-01
6277,goias,2000,10,906,1,2000-10-01
6352,mato_grosso_do_sul,2000,10,657,1,2000-10-01
6377,minas_gerais,2000,10,1954,1,2000-10-01
6527,rio_de_janeiro,2000,10,25,1,2000-10-01
6877,ceara,2000,11,671,1,2000-11-01
7102,paraiba,2000,11,66,1,2000-11-01
7402,tocantins,2000,11,96,1,2000-11-01
6752,acre,2000,11,0,1,2000-11-01
7077,para,2000,11,3366,1,2000-11-01
7202,rio_de_janeiro,2000,11,2,1,2000-11-01
7377,sergipe,2000,11,0,1,2000-11-01
7052,minas_gerais,2000,11,43,1,2000-11-01
7327,santa_catarina,2000,11,19,1,2000-11-01
6952,goias,2000,11,26,1,2000-11-01
7002,mato_grosso,2000,11,502,1,2000-11-01
7227,rio_grande_do_norte,2000,11,9,1,2000-11-01
6777,alagoas,2000,11,2,1,2000-11-01
6827,amazonas,2000,11,27,1,2000-11-01
7152,pernambuco,2000,11,64,1,2000-11-01
6977,maranhao,2000,11,2267,1,2000-11-01
6927,espirito_santo,2000,11,3,1,2000-11-01
6852,bahia,2000,11,114,1,2000-11-01
7352,sao_paulo,2000,11,96,1,2000-11-01
7252,rio_grande_do_sul,2000,11,18,1,2000-11-01
7127,parana,2000,11,85,1,2000-11-01
7277,rondonia,2000,11,13,1,2000-11-01
7177,piaui,2000,11,447,1,2000-11-01
7027,mato_grosso_do_sul,2000,11,274,1,2000-11-01
7302,roraima,2000,11,32,1,2000-11-01
6902,distrito_federal,2000,11,0,1,2000-11-01
6802,amapa,2000,11,157,1,2000-11-01
8077,tocantins,2000,12,20,1,2000-12-01
7927,rio_grande_do_sul,2000,12,80,1,2000-12-01
7902,rio_grande_do_norte,2000,12,11,1,2000-12-01
7627,goias,2000,12,6,1,2000-12-01
7502,amazonas,2000,12,60,1,2000-12-01
7677,mato_grosso,2000,12,98,1,2000-12-01
7577,distrito_federal,2000,12,0,1,2000-12-01
7427,acre,2000,12,0,1,2000-12-01
7952,rondonia,2000,12,7,1,2000-12-01
7752,para,2000,12,1697,1,2000-12-01
8002,santa_catarina,2000,12,29,1,2000-12-01
7852,piaui,2000,12,79,1,2000-12-01
7477,amapa,2000,12,30,1,2000-12-01
7652,maranhao,2000,12,1462,1,2000-12-01
7452,alagoas,2000,12,2,1,2000-12-01
7777,paraiba,2000,12,34,1,2000-12-01
8027,sao_paulo,2000,12,23,1,2000-12-01
7827,pernambuco,2000,12,22,1,2000-12-01
7602,espirito_santo,2000,12,3,1,2000-12-01
7727,minas_gerais,2000,12,14,1,2000-12-01
7527,bahia,2000,12,24,1,2000-12-01
7802,parana,2000,12,159,1,2000-12-01
7977,roraima,2000,12,77,1,2000-12-01
8052,sergipe,2000,12,0,1,2000-12-01
7877,rio_de_janeiro,2000,12,0,1,2000-12-01
7552,ceara,2000,12,389,1,2000-12-01
7702,mato_grosso_do_sul,2000,12,139,1,2000-12-01
28,alagoas,2001,1,5,1,2001-01-01
453,rio_de_janeiro,2001,1,0,1,2001-01-01
3,acre,2001,1,0,1,2001-01-01
353,paraiba,2001,1,11,1,2001-01-01
603,sao_paulo,2001,1,26,1,2001-01-01
278,mato_grosso_do_sul,2001,1,97,1,2001-01-01
103,bahia,2001,1,25,1,2001-01-01
53,amapa,2001,1,0,1,2001-01-01
378,parana,2001,1,32,1,2001-01-01
78,amazonas,2001,1,3,1,2001-01-01
578,santa_catarina,2001,1,11,1,2001-01-01
553,roraima,2001,1,101,1,2001-01-01
153,distrito_federal,2001,1,0,1,2001-01-01
653,tocantins,2001,1,19,1,2001-01-01
203,goias,2001,1,28,1,2001-01-01
403,pernambuco,2001,1,7,1,2001-01-01
228,maranhao,2001,1,29,1,2001-01-01
128,ceara,2001,1,11,1,2001-01-01
303,minas_gerais,2001,1,18,1,2001-01-01
528,rondonia,2001,1,0,1,2001-01-01
628,sergipe,2001,1,2,1,2001-01-01
328,para,2001,1,34,1,2001-01-01
178,espirito_santo,2001,1,1,1,2001-01-01
503,rio_grande_do_sul,2001,1,12,1,2001-01-01
428,piaui,2001,1,29,1,2001-01-01
478,rio_grande_do_norte,2001,1,2,1,2001-01-01
253,mato_grosso,2001,1,44,1,2001-01-01
1278,sao_paulo,2001,2,25,1,2001-02-01
928,mato_grosso,2001,2,54,1,2001-02-01
678,acre,2001,2,0,1,2001-02-01
703,alagoas,2001,2,4,1,2001-02-01
1028,paraiba,2001,2,6,1,2001-02-01
828,distrito_federal,2001,2,1,1,2001-02-01
1053,parana,2001,2,8,1,2001-02-01
903,maranhao,2001,2,1,1,2001-02-01
1078,pernambuco,2001,2,2,1,2001-02-01
1228,roraima,2001,2,646,1,2001-02-01
878,goias,2001,2,9,1,2001-02-01
1328,tocantins,2001,2,6,1,2001-02-01
778,bahia,2001,2,101,1,2001-02-01
1103,piaui,2001,2,0,1,2001-02-01
853,espirito_santo,2001,2,5,1,2001-02-01
978,minas_gerais,2001,2,39,1,2001-02-01
753,amazonas,2001,2,8,1,2001-02-01
1303,sergipe,2001,2,2,1,2001-02-01
1253,santa_catarina,2001,2,0,1,2001-02-01
803,ceara,2001,2,0,1,2001-02-01
1178,rio_grande_do_sul,2001,2,32,1,2001-02-01
1128,rio_de_janeiro,2001,2,3,1,2001-02-01
953,mato_grosso_do_sul,2001,2,90,1,2001-02-01
1203,rondonia,2001,2,2,1,2001-02-01
728,amapa,2001,2,0,1,2001-02-01
1153,rio_grande_do_norte,2001,2,0,1,2001-02-01
1003,para,2001,2,16,1,2001-02-01
1903,roraima,2001,3,1107,1,2001-03-01
1678,para,2001,3,0,1,2001-03-01
1553,goias,2001,3,10,1,2001-03-01
1803,rio_de_janeiro,2001,3,0,1,2001-03-01
1728,parana,2001,3,12,1,2001-03-01
1778,piaui,2001,3,2,1,2001-03-01
1478,ceara,2001,3,0,1,2001-03-01
2003,tocantins,2001,3,0,1,2001-03-01
1453,bahia,2001,3,4,1,2001-03-01
1653,minas_gerais,2001,3,13,1,2001-03-01
1353,acre,2001,3,0,1,2001-03-01
1878,rondonia,2001,3,0,1,2001-03-01
1603,mato_grosso,2001,3,24,1,2001-03-01
1828,rio_grande_do_norte,2001,3,0,1,2001-03-01
1403,amapa,2001,3,0,1,2001-03-01
1753,pernambuco,2001,3,0,1,2001-03-01
1528,espirito_santo,2001,3,2,1,2001-03-01
1628,mato_grosso_do_sul,2001,3,39,1,2001-03-01
1703,paraiba,2001,3,0,1,2001-03-01
1978,sergipe,2001,3,1,1,2001-03-01
1503,distrito_federal,2001,3,0,1,2001-03-01
1953,sao_paulo,2001,3,35,1,2001-03-01
1853,rio_grande_do_sul,2001,3,11,1,2001-03-01
1928,santa_catarina,2001,3,1,1,2001-03-01
1578,maranhao,2001,3,0,1,2001-03-01
1428,amazonas,2001,3,6,1,2001-03-01
1378,alagoas,2001,3,0,1,2001-03-01
2403,parana,2001,4,43,1,2001-04-01
2328,minas_gerais,2001,4,60,1,2001-04-01
2678,tocantins,2001,4,19,1,2001-04-01
2228,goias,2001,4,49,1,2001-04-01
2603,santa_catarina,2001,4,1,1,2001-04-01
2553,rondonia,2001,4,0,1,2001-04-01
2478,rio_de_janeiro,2001,4,2,1,2001-04-01
2628,sao_paulo,2001,4,61,1,2001-04-01
2028,acre,2001,4,0,1,2001-04-01
2453,piaui,2001,4,1,1,2001-04-01
2303,mato_grosso_do_sul,2001,4,108,1,2001-04-01
2053,alagoas,2001,4,0,1,2001-04-01
2653,sergipe,2001,4,0,1,2001-04-01
2428,pernambuco,2001,4,2,1,2001-04-01
2253,maranhao,2001,4,2,1,2001-04-01
2128,bahia,2001,4,26,1,2001-04-01
2353,para,2001,4,0,1,2001-04-01
2078,amapa,2001,4,0,1,2001-04-01
2503,rio_grande_do_norte,2001,4,10,1,2001-04-01
2153,ceara,2001,4,2,1,2001-04-01
2378,paraiba,2001,4,0,1,2001-04-01
2178,distrito_federal,2001,4,0,1,2001-04-01
2278,mato_grosso,2001,4,309,1,2001-04-01
2103,amazonas,2001,4,1,1,2001-04-01
2528,rio_grande_do_sul,2001,4,3,1,2001-04-01
2578,roraima,2001,4,380,1,2001-04-01
2203,espirito_santo,2001,4,2,1,2001-04-01
2928,maranhao,2001,5,21,1,2001-05-01
2753,amapa,2001,5,0,1,2001-05-01
3203,rio_grande_do_sul,2001,5,4,1,2001-05-01
3053,paraiba,2001,5,4,1,2001-05-01
3253,roraima,2001,5,9,1,2001-05-01
3028,para,2001,5,7,1,2001-05-01
2803,bahia,2001,5,84,1,2001-05-01
2878,espirito_santo,2001,5,8,1,2001-05-01
3078,parana,2001,5,26,1,2001-05-01
2728,alagoas,2001,5,2,1,2001-05-01
2778,amazonas,2001,5,0,1,2001-05-01
3228,rondonia,2001,5,7,1,2001-05-01
3353,tocantins,2001,5,49,1,2001-05-01
2953,mato_grosso,2001,5,1191,1,2001-05-01
3103,pernambuco,2001,5,5,1,2001-05-01
3303,sao_paulo,2001,5,211,1,2001-05-01
3003,minas_gerais,2001,5,83,1,2001-05-01
3128,piaui,2001,5,36,1,2001-05-01
3178,rio_grande_do_norte,2001,5,56,1,2001-05-01
2903,goias,2001,5,85,1,2001-05-01
3153,rio_de_janeiro,2001,5,4,1,2001-05-01
3328,sergipe,2001,5,3,1,2001-05-01
2703,acre,2001,5,0,1,2001-05-01
2978,mato_grosso_do_sul,2001,5,112,1,2001-05-01
2853,distrito_federal,2001,5,0,1,2001-05-01
2828,ceara,2001,5,81,1,2001-05-01
3278,santa_catarina,2001,5,2,1,2001-05-01
3778,pernambuco,2001,6,2,1,2001-06-01
3703,para,2001,6,42,1,2001-06-01
3403,alagoas,2001,6,2,1,2001-06-01
3803,piaui,2001,6,88,1,2001-06-01
3453,amazonas,2001,6,5,1,2001-06-01
3428,amapa,2001,6,0,1,2001-06-01
3678,minas_gerais,2001,6,165,1,2001-06-01
3753,parana,2001,6,43,1,2001-06-01
3728,paraiba,2001,6,0,1,2001-06-01
3628,mato_grosso,2001,6,6641,1,2001-06-01
3653,mato_grosso_do_sul,2001,6,250,1,2001-06-01
3378,acre,2001,6,1,1,2001-06-01
3553,espirito_santo,2001,6,9,1,2001-06-01
3578,goias,2001,6,209,1,2001-06-01
3603,maranhao,2001,6,101,1,2001-06-01
3528,distrito_federal,2001,6,3,1,2001-06-01
3503,ceara,2001,6,38,1,2001-06-01
3828,rio_de_janeiro,2001,6,13,1,2001-06-01
3478,bahia,2001,6,98,1,2001-06-01
3878,rio_grande_do_sul,2001,6,1,1,2001-06-01
3903,rondonia,2001,6,31,1,2001-06-01
3928,roraima,2001,6,1,1,2001-06-01
3953,santa_catarina,2001,6,1,1,2001-06-01
3978,sao_paulo,2001,6,345,1,2001-06-01
4003,sergipe,2001,6,0,1,2001-06-01
4028,tocantins,2001,6,303,1,2001-06-01
3853,rio_grande_do_norte,2001,6,13,1,2001-06-01
4478,piaui,2001,7,338,1,2001-07-01
4503,rio_de_janeiro,2001,7,57,1,2001-07-01
4528,rio_grande_do_norte,2001,7,23,1,2001-07-01
4553,rio_grande_do_sul,2001,7,6,1,2001-07-01
4578,rondonia,2001,7,74,1,2001-07-01
4678,sergipe,2001,7,0,1,2001-07-01
4628,santa_catarina,2001,7,5,1,2001-07-01
4653,sao_paulo,2001,7,539,1,2001-07-01
4428,parana,2001,7,120,1,2001-07-01
4703,tocantins,2001,7,834,1,2001-07-01
4603,roraima,2001,7,1,1,2001-07-01
4403,paraiba,2001,7,9,1,2001-07-01
4453,pernambuco,2001,7,6,1,2001-07-01
4353,minas_gerais,2001,7,265,1,2001-07-01
4053,acre,2001,7,3,1,2001-07-01
4378,para,2001,7,709,1,2001-07-01
4103,amapa,2001,7,1,1,2001-07-01
4128,amazonas,2001,7,9,1,2001-07-01
4153,bahia,2001,7,245,1,2001-07-01
4178,ceara,2001,7,147,1,2001-07-01
4078,alagoas,2001,7,0,1,2001-07-01
4228,espirito_santo,2001,7,12,1,2001-07-01
4253,goias,2001,7,370,1,2001-07-01
4278,maranhao,2001,7,549,1,2001-07-01
4303,mato_grosso,2001,7,1554,1,2001-07-01
4328,mato_grosso_do_sul,2001,7,590,1,2001-07-01
4203,distrito_federal,2001,7,22,1,2001-07-01
5103,parana,2001,8,343,1,2001-08-01
5128,pernambuco,2001,8,27,1,2001-08-01
5153,piaui,2001,8,1131,1,2001-08-01
5178,rio_de_janeiro,2001,8,127,1,2001-08-01
5203,rio_grande_do_norte,2001,8,55,1,2001-08-01
5278,roraima,2001,8,4,1,2001-08-01
5253,rondonia,2001,8,2133,1,2001-08-01
5353,sergipe,2001,8,0,1,2001-08-01
5378,tocantins,2001,8,2239,1,2001-08-01
5078,paraiba,2001,8,34,1,2001-08-01
5228,rio_grande_do_sul,2001,8,36,1,2001-08-01
5053,para,2001,8,9042,1,2001-08-01
5328,sao_paulo,2001,8,587,1,2001-08-01
5003,mato_grosso_do_sul,2001,8,2450,1,2001-08-01
5028,minas_gerais,2001,8,858,1,2001-08-01
4728,acre,2001,8,399,1,2001-08-01
4753,alagoas,2001,8,1,1,2001-08-01
4778,amapa,2001,8,12,1,2001-08-01
4803,amazonas,2001,8,499,1,2001-08-01
4828,bahia,2001,8,978,1,2001-08-01
5303,santa_catarina,2001,8,25,1,2001-08-01
4878,distrito_federal,2001,8,25,1,2001-08-01
4903,espirito_santo,2001,8,31,1,2001-08-01
4928,goias,2001,8,788,1,2001-08-01
4953,maranhao,2001,8,2035,1,2001-08-01
4853,ceara,2001,8,224,1,2001-08-01
4978,mato_grosso,2001,8,7755,1,2001-08-01
5803,pernambuco,2001,9,296,1,2001-09-01
5828,piaui,2001,9,2468,1,2001-09-01
5853,rio_de_janeiro,2001,9,60,1,2001-09-01
5878,rio_grande_do_norte,2001,9,43,1,2001-09-01
5953,roraima,2001,9,1,1,2001-09-01
5778,parana,2001,9,258,1,2001-09-01
5978,santa_catarina,2001,9,18,1,2001-09-01
6003,sao_paulo,2001,9,423,1,2001-09-01
6053,tocantins,2001,9,4845,1,2001-09-01
5903,rio_grande_do_sul,2001,9,2,1,2001-09-01
5753,paraiba,2001,9,98,1,2001-09-01
6028,sergipe,2001,9,1,1,2001-09-01
5703,minas_gerais,2001,9,1597,1,2001-09-01
5728,para,2001,9,6136,1,2001-09-01
5403,acre,2001,9,288,1,2001-09-01
5428,alagoas,2001,9,5,1,2001-09-01
5453,amapa,2001,9,95,1,2001-09-01
5478,amazonas,2001,9,168,1,2001-09-01
5503,bahia,2001,9,3957,1,2001-09-01
5928,rondonia,2001,9,1929,1,2001-09-01
5553,distrito_federal,2001,9,13,1,2001-09-01
5578,espirito_santo,2001,9,38,1,2001-09-01
5603,goias,2001,9,1861,1,2001-09-01
5628,maranhao,2001,9,4550,1,2001-09-01
5653,mato_grosso,2001,9,8487,1,2001-09-01
5528,ceara,2001,9,808,1,2001-09-01
5678,mato_grosso_do_sul,2001,9,1384,1,2001-09-01
6503,piaui,2001,10,3805,1,2001-10-01
6528,rio_de_janeiro,2001,10,33,1,2001-10-01
6553,rio_grande_do_norte,2001,10,34,1,2001-10-01
6578,rio_grande_do_sul,2001,10,13,1,2001-10-01
6628,roraima,2001,10,13,1,2001-10-01
6478,pernambuco,2001,10,455,1,2001-10-01
6653,santa_catarina,2001,10,26,1,2001-10-01
6678,sao_paulo,2001,10,441,1,2001-10-01
6703,sergipe,2001,10,5,1,2001-10-01
6728,tocantins,2001,10,682,1,2001-10-01
6603,rondonia,2001,10,797,1,2001-10-01
6453,parana,2001,10,211,1,2001-10-01
6353,mato_grosso_do_sul,2001,10,563,1,2001-10-01
6403,para,2001,10,5102,1,2001-10-01
6378,minas_gerais,2001,10,529,1,2001-10-01
6328,mato_grosso,2001,10,6544,1,2001-10-01
6303,maranhao,2001,10,6597,1,2001-10-01
6278,goias,2001,10,477,1,2001-10-01
6228,distrito_federal,2001,10,0,1,2001-10-01
6203,ceara,2001,10,2051,1,2001-10-01
6178,bahia,2001,10,1687,1,2001-10-01
6153,amazonas,2001,10,332,1,2001-10-01
6128,amapa,2001,10,193,1,2001-10-01
6103,alagoas,2001,10,15,1,2001-10-01
6078,acre,2001,10,137,1,2001-10-01
6428,paraiba,2001,10,278,1,2001-10-01
6253,espirito_santo,2001,10,19,1,2001-10-01
7228,rio_grande_do_norte,2001,11,40,1,2001-11-01
7103,paraiba,2001,11,296,1,2001-11-01
7378,sergipe,2001,11,5,1,2001-11-01
7128,parana,2001,11,89,1,2001-11-01
6903,distrito_federal,2001,11,0,1,2001-11-01
6953,goias,2001,11,15,1,2001-11-01
6828,amazonas,2001,11,244,1,2001-11-01
6853,bahia,2001,11,699,1,2001-11-01
7153,pernambuco,2001,11,203,1,2001-11-01
7278,rondonia,2001,11,92,1,2001-11-01
7328,santa_catarina,2001,11,66,1,2001-11-01
7003,mato_grosso,2001,11,373,1,2001-11-01
6978,maranhao,2001,11,3521,1,2001-11-01
7028,mato_grosso_do_sul,2001,11,220,1,2001-11-01
7303,roraima,2001,11,76,1,2001-11-01
7353,sao_paulo,2001,11,168,1,2001-11-01
6928,espirito_santo,2001,11,3,1,2001-11-01
6778,alagoas,2001,11,22,1,2001-11-01
